PMID,Title,Authors,Citation,First Author,Journal/Book,Publication Year,Create Date,PMCID,NIHMS ID,DOI
"33815524","Microbiota: A Missing Link in The Pathogenesis of Chronic Lung Inflammatory Diseases","Magryś A.","Pol J Microbiol. 2021 Mar;70(1):25-32. doi: 10.33073/pjm-2021-013. Epub 2021 Feb 24.","Magryś A","Pol J Microbiol","2021","2021/04/05","PMC8008760","","10.33073/pjm-2021-013"
"35192447","A Pandemic Lesson for Global Lung Diseases: Exacerbations Are Preventable","Cookson W, Moffatt M, Rapeport G, Quint J.","Am J Respir Crit Care Med. 2022 Jun 1;205(11):1271-1280. doi: 10.1164/rccm.202110-2389CI.","Cookson W","Am J Respir Crit Care Med","2022","2022/02/22","PMC9873111","","10.1164/rccm.202110-2389CI"
"37909552","Mobile health applications designed for self-management of chronic pulmonary diseases in children and adolescents: a systematic mapping review","Sapouna V, Kitixis P, Petrou E, Michailidou T, Dalamarinis P, Kortianou E.","J Bras Pneumol. 2023 Oct 30;49(5):e20230201. doi: 10.36416/1806-3756/e20230201. eCollection 2023.","Sapouna V","J Bras Pneumol","2023","2023/11/01","PMC10759968","","10.36416/1806-3756/e20230201"
"32046275","Peptide Nucleic Acids and Gene Editing: Perspectives on Structure and Repair","Economos NG, Oyaghire S, Quijano E, Ricciardi AS, Saltzman WM, Glazer PM.","Molecules. 2020 Feb 8;25(3):735. doi: 10.3390/molecules25030735.","Economos NG","Molecules","2020","2020/02/13","PMC7037966","","10.3390/molecules25030735"
"34207804","Metaproteomics to Decipher CF Host-Microbiota Interactions: Overview, Challenges and Future Perspectives","Hardouin P, Chiron R, Marchandin H, Armengaud J, Grenga L.","Genes (Basel). 2021 Jun 9;12(6):892. doi: 10.3390/genes12060892.","Hardouin P","Genes (Basel)","2021","2021/07/02","PMC8227082","","10.3390/genes12060892"
"39048464","The clinical effectiveness of elexacaftor/tezacaftor/ivacaftor (ETI) for people with CF without a F508del variant: A systematic review and meta-analysis","Lupas D, Chou FY, Hakani MAA, Kuthiala I, Srikrishnaraj A, Li X, Potter N, Quon BS.","J Cyst Fibros. 2024 Sep;23(5):950-958. doi: 10.1016/j.jcf.2024.07.012. Epub 2024 Jul 23.","Lupas D","J Cyst Fibros","2024","2024/07/24","","","10.1016/j.jcf.2024.07.012"
"33418930","Therapeutic Potential of Antimicrobial Peptides in Polymicrobial Biofilm-Associated Infections","Batoni G, Maisetta G, Esin S.","Int J Mol Sci. 2021 Jan 6;22(2):482. doi: 10.3390/ijms22020482.","Batoni G","Int J Mol Sci","2021","2021/01/09","PMC7825036","","10.3390/ijms22020482"
"39716827","Do pulmonary ionocytes absorb chloride or secrete chloride?","Thornell IM, Lei L, McCray PB Jr, Welsh MJ.","Am J Physiol Cell Physiol. 2025 Feb 1;328(2):C400-C403. doi: 10.1152/ajpcell.00672.2024. Epub 2024 Dec 23.","Thornell IM","Am J Physiol Cell Physiol","2025","2024/12/24","","","10.1152/ajpcell.00672.2024"
"36704934","Australian airway clearance services for adults with chronic lung conditions: A national survey","Cooper L, Johnston K, Williams M.","Chron Respir Dis. 2023 Jan-Dec;20:14799731221150435. doi: 10.1177/14799731221150435.","Cooper L","Chron Respir Dis","2023","2023/01/27","PMC9903021","","10.1177/14799731221150435"
"34578785","The Impact of Highly Effective CFTR Modulators on Growth and Nutrition Status","Bass R, Brownell JN, Stallings VA.","Nutrients. 2021 Aug 24;13(9):2907. doi: 10.3390/nu13092907.","Bass R","Nutrients","2021","2021/09/28","PMC8470943","","10.3390/nu13092907"
"38729529","Inhaled antibiotics: A promising drug delivery strategies for efficient treatment of lower respiratory tract infections (LRTIs) associated with antibiotic resistant biofilm-dwelling and intracellular bacterial pathogens","Islam N, Reid D.","Respir Med. 2024 Jun;227:107661. doi: 10.1016/j.rmed.2024.107661. Epub 2024 May 8.","Islam N","Respir Med","2024","2024/05/10","","","10.1016/j.rmed.2024.107661"
"32522463","Building global development strategies for cf therapeutics during a transitional cftr modulator era","Mayer-Hamblett N, van Koningsbruggen-Rietschel S, Nichols DP, VanDevanter DR, Davies JC, Lee T, Durmowicz AG, Ratjen F, Konstan MW, Pearson K, Bell SC, Clancy JP, Taylor-Cousar JL, De Boeck K, Donaldson SH, Downey DG, Flume PA, Drevinek P, Goss CH, Fajac I, Magaret AS, Quon BS, Singleton SM, VanDalfsen JM, Retsch-Bogart GZ.","J Cyst Fibros. 2020 Sep;19(5):677-687. doi: 10.1016/j.jcf.2020.05.011. Epub 2020 Jun 7.","Mayer-Hamblett N","J Cyst Fibros","2020","2020/06/12","PMC7492419","NIHMS1601950","10.1016/j.jcf.2020.05.011"
"32873753","Transition From Pediatric to Adult Care for Young Adults With Chronic Respiratory Disease","Willis LD.","Respir Care. 2020 Dec;65(12):1916-1922. doi: 10.4187/respcare.08260. Epub 2020 Sep 1.","Willis LD","Respir Care","2020","2020/09/03","","","10.4187/respcare.08260"
"35269434","Methods of Sputum and Mucus Assessment for Muco-Obstructive Lung Diseases in 2022: Time to ""Unplug"" from Our Daily Routine!","Charriot J, Volpato M, Petit A, Vachier I, Bourdin A.","Cells. 2022 Feb 25;11(5):812. doi: 10.3390/cells11050812.","Charriot J","Cells","2022","2022/03/10","PMC8909676","","10.3390/cells11050812"
"32320537","The effectiveness of a mobile high-frequency chest wall oscillation (HFCWO) device for airway clearance","Leemans G, Belmans D, Van Holsbeke C, Becker B, Vissers D, Ides K, Verhulst S, Van Hoorenbeeck K.","Pediatr Pulmonol. 2020 Aug;55(8):1984-1992. doi: 10.1002/ppul.24784. Epub 2020 Apr 22.","Leemans G","Pediatr Pulmonol","2020","2020/04/23","PMC7496233","","10.1002/ppul.24784"
"39538164","Current knowledge on Inquilinus limosus, a scarcely researched human pathogen","Akinnurun OM, Riedel T, Müller S, Bunk B, Schröttner P.","BMC Microbiol. 2024 Nov 13;24(1):474. doi: 10.1186/s12866-024-03617-6.","Akinnurun OM","BMC Microbiol","2024","2024/11/13","PMC11558892","","10.1186/s12866-024-03617-6"
"33122405","Use of dornase alfa in the paediatric intensive care unit: current literature and a national cross-sectional survey","den Hollander B, Linssen RSN, Cortjens B, van Etten-Jamaludin FS, van Woensel JBM, Bem RA; Dutch Collaborative PICU Research Network.","Eur J Hosp Pharm. 2022 May;29(3):123-128. doi: 10.1136/ejhpharm-2020-002507. Epub 2020 Oct 29.","den Hollander B","Eur J Hosp Pharm","2022","2020/10/30","PMC9047925","","10.1136/ejhpharm-2020-002507"
"34660345","Zebrafish Embryo Infection Model to Investigate Pseudomonas aeruginosa Interaction With Innate Immunity and Validate New Therapeutics","Pont S, Blanc-Potard AB.","Front Cell Infect Microbiol. 2021 Sep 30;11:745851. doi: 10.3389/fcimb.2021.745851. eCollection 2021.","Pont S","Front Cell Infect Microbiol","2021","2021/10/18","PMC8515127","","10.3389/fcimb.2021.745851"
"32718227","Adeno-Associated Virus-Based Gene Therapy for Lifelong Correction of Genetic Disease","Brommel CM, Cooney AL, Sinn PL.","Hum Gene Ther. 2020 Sep;31(17-18):985-995. doi: 10.1089/hum.2020.138. Epub 2020 Aug 21.","Brommel CM","Hum Gene Ther","2020","2020/07/29","PMC7495917","","10.1089/hum.2020.138"
"36906393","A year in review (2022): Modulators and COVID19, the story goes on…","Dillenhoefer S, Grogono D, Morales-Tirado A.","J Cyst Fibros. 2023 Mar;22(2):188-192. doi: 10.1016/j.jcf.2023.03.001. Epub 2023 Mar 6.","Dillenhoefer S","J Cyst Fibros","2023","2023/03/11","PMC9986130","","10.1016/j.jcf.2023.03.001"
"39031489","Looking beyond LCI: Multiple breath washout phase III slope derived indices and their application in chronic respiratory disease in children","Riley M, Arigliani M, Davies G, Aurora P.","Pediatr Pulmonol. 2024 Dec;59(12):3085-3094. doi: 10.1002/ppul.27177. Epub 2024 Jul 19.","Riley M","Pediatr Pulmonol","2024","2024/07/20","PMC11601015","","10.1002/ppul.27177"
"33063841","Randomized Controlled Trials Versus Real World Evidence: Neither Magic Nor Myth","Eichler HG, Pignatti F, Schwarzer-Daum B, Hidalgo-Simon A, Eichler I, Arlett P, Humphreys A, Vamvakas S, Brun N, Rasi G.","Clin Pharmacol Ther. 2021 May;109(5):1212-1218. doi: 10.1002/cpt.2083. Epub 2020 Nov 12.","Eichler HG","Clin Pharmacol Ther","2021","2020/10/16","PMC8246742","","10.1002/cpt.2083"
"39176450","The continuing need for dornase alfa for extracellular airway DNA hydrolysis in the era of CFTR modulators","Roesch EA, Rahmaoui A, Lazarus RA, Konstan MW.","Expert Rev Respir Med. 2024 Sep;18(9):677-691. doi: 10.1080/17476348.2024.2394694. Epub 2024 Aug 30.","Roesch EA","Expert Rev Respir Med","2024","2024/08/23","","","10.1080/17476348.2024.2394694"
"37690973","Chronic rhinosinusitis in the era of CFTR modulator therapy","Stone RG, Short C, Davies JC, McNally P.","J Cyst Fibros. 2024 Mar;23(2):208-213. doi: 10.1016/j.jcf.2023.08.009. Epub 2023 Sep 9.","Stone RG","J Cyst Fibros","2024","2023/09/10","","","10.1016/j.jcf.2023.08.009"
"33278322","G970R-CFTR Mutation (c.2908G>C) Results Predominantly in a Splicing Defect","Fidler MC, Buckley A, Sullivan JC, Statia M, Boj SF, Vries RGJ, Munck A, Higgins M, Moretto Zita M, Negulescu P, van Goor F, De Boeck K.","Clin Transl Sci. 2021 Mar;14(2):656-663. doi: 10.1111/cts.12927. Epub 2020 Dec 6.","Fidler MC","Clin Transl Sci","2021","2020/12/05","PMC7993255","","10.1111/cts.12927"
"33715993","Health care costs related to home spirometry in the eICE randomized trial","Franz N, Rapp H, Hansen RN, Gold LS, Goss CH, Lechtzin N, Kessler LG.","J Cyst Fibros. 2022 Jan;21(1):61-69. doi: 10.1016/j.jcf.2021.02.014. Epub 2021 Mar 12.","Franz N","J Cyst Fibros","2022","2021/03/15","PMC8433261","NIHMS1683226","10.1016/j.jcf.2021.02.014"
"39151540","The clinical, economic, and humanistic burden of treatments for exocrine pancreatic insufficiency and cost-effectiveness of treatments: A systematic literature review","Chu P, Mioc J, Henry O, O'Donovan P.","Medicine (Baltimore). 2024 Aug 16;103(33):e39224. doi: 10.1097/MD.0000000000039224.","Chu P","Medicine (Baltimore)","2024","2024/08/16","PMC11332733","","10.1097/MD.0000000000039224"
"35190292","A Phase 3, open-label, 96-week trial to study the safety, tolerability, and efficacy of tezacaftor/ivacaftor in children ≥ 6 years of age homozygous for F508del or heterozygous for F508del and a residual function CFTR variant","Sawicki GS, Chilvers M, McNamara J, Naehrlich L, Saunders C, Sermet-Gaudelus I, Wainwright CE, Ahluwalia N, Campbell D, Harris RS, Paz-Diaz H, Shih JL, Davies JC.","J Cyst Fibros. 2022 Jul;21(4):675-683. doi: 10.1016/j.jcf.2022.02.003. Epub 2022 Feb 18.","Sawicki GS","J Cyst Fibros","2022","2022/02/22","","","10.1016/j.jcf.2022.02.003"
"34857494","Association of site of treatment with clinical outcomes following intravenous antimicrobial treatment of a pulmonary exacerbation","Sanders DB, Khan U, Heltshe SL, Skalland M, West NE, VanDevanter DR, Goss CH, Flume PA; STOP2 Investigators.","J Cyst Fibros. 2022 Jul;21(4):574-580. doi: 10.1016/j.jcf.2021.11.009. Epub 2021 Nov 29.","Sanders DB","J Cyst Fibros","2022","2021/12/03","PMC9148375","NIHMS1762261","10.1016/j.jcf.2021.11.009"
"35674634","Diabetic foot infection caused by bacteria of the Burkholderia cepacia complex: report of an unusual case and a scoping literature review","Paes Leme RC, Chaves JRE, Gonçalves LCS, Alvim LC, Almeida JRC, Renó LDC.","Rev Inst Med Trop Sao Paulo. 2022 Jun 6;64:e36. doi: 10.1590/S1678-9946202264036. eCollection 2022.","Paes Leme RC","Rev Inst Med Trop Sao Paulo","2022","2022/06/08","PMC9173686","","10.1590/S1678-9946202264036"
"32807200","Outcome measures for airway clearance techniques in children with chronic obstructive lung diseases: a systematic review","Lauwers E, Ides K, Van Hoorenbeeck K, Verhulst S.","Respir Res. 2020 Aug 17;21(1):217. doi: 10.1186/s12931-020-01484-z.","Lauwers E","Respir Res","2020","2020/08/19","PMC7433087","","10.1186/s12931-020-01484-z"
"32272659","Monoacylglycerol Form of Omega-3s Improves Its Bioavailability in Humans Compared to Other Forms","Cuenoud B, Rochat I, Gosoniu ML, Dupuis L, Berk E, Jaudszus A, Mainz JG, Hafen G, Beaumont M, Cruz-Hernandez C.","Nutrients. 2020 Apr 7;12(4):1014. doi: 10.3390/nu12041014.","Cuenoud B","Nutrients","2020","2020/04/11","PMC7230359","","10.3390/nu12041014"
"35388038","A pilot study of disease related education and psychotherapeutic support for unresolved grief in parents of children with CF","Schultz A, Barrett A, Balding E, Billingham W, Branch-Smith C, Grover Z, Yikilmaz G, Bourke C, Depiazzi J, Sander N, Foster J, Cooper M, Zepf F.","Sci Rep. 2022 Apr 6;12(1):5746. doi: 10.1038/s41598-022-09463-8.","Schultz A","Sci Rep","2022","2022/04/07","PMC8987037","","10.1038/s41598-022-09463-8"
"31771900","Integrating the multiple breath washout test into international multicentre trials","Saunders C, Jensen R, Robinson PD, Stanojevic S, Klingel M, Short C, Davies JC, Ratjen F.","J Cyst Fibros. 2020 Jul;19(4):602-607. doi: 10.1016/j.jcf.2019.11.006. Epub 2019 Nov 24.","Saunders C","J Cyst Fibros","2020","2019/11/28","","","10.1016/j.jcf.2019.11.006"
"31902693","Towards next generation therapies for cystic fibrosis: Folding, function and pharmacology of CFTR","Bose SJ, Krainer G, Ng DRS, Schenkel M, Shishido H, Yoon JS, Haggie PM, Schlierf M, Sheppard DN, Skach WR.","J Cyst Fibros. 2020 Mar;19 Suppl 1(Suppl 1):S25-S32. doi: 10.1016/j.jcf.2019.12.009. Epub 2020 Jan 3.","Bose SJ","J Cyst Fibros","2020","2020/01/07","PMC7052731","","10.1016/j.jcf.2019.12.009"
"35269829","CFTR, Cell Junctions and the Cytoskeleton","Pankonien I, Quaresma MC, Rodrigues CS, Amaral MD.","Int J Mol Sci. 2022 Feb 28;23(5):2688. doi: 10.3390/ijms23052688.","Pankonien I","Int J Mol Sci","2022","2022/03/10","PMC8910340","","10.3390/ijms23052688"
"37626867","Stability Considerations for Bacteriophages in Liquid Formulations Designed for Nebulization","Flint R, Laucirica DR, Chan HK, Chang BJ, Stick SM, Kicic A.","Cells. 2023 Aug 12;12(16):2057. doi: 10.3390/cells12162057.","Flint R","Cells","2023","2023/08/26","PMC10453214","","10.3390/cells12162057"
"34435047","The Role of Respiratory Flora in the Pathogenesis of Chronic Respiratory Diseases","Guo MY, Chen HK, Ying HZ, Qiu FS, Wu JQ.","Biomed Res Int. 2021 Aug 14;2021:6431862. doi: 10.1155/2021/6431862. eCollection 2021.","Guo MY","Biomed Res Int","2021","2021/08/26","PMC8382525","","10.1155/2021/6431862"
"38233891","Vitamin D deficiency in patients with cystic fibrosis: a systematic review and meta-analysis","Farahbakhsh N, Fatahi S, Shirvani A, Motaharifard MS, Mohkam M, Tabatabaii SA, Khanbabaee G, Yaghoobpoor S, Davoodi SZ, Hosseini AH.","J Health Popul Nutr. 2024 Jan 17;43(1):11. doi: 10.1186/s41043-024-00499-2.","Farahbakhsh N","J Health Popul Nutr","2024","2024/01/17","PMC10795301","","10.1186/s41043-024-00499-2"
"34903059","Combining Ivacaftor and Intensive Antibiotics Achieves Limited Clearance of Cystic Fibrosis Infections","Durfey SL, Pipavath S, Li A, Vo AT, Ratjen A, Carter S, Morgan SJ, Radey MC, Grogan B, Salipante SJ, Welsh MJ, Stoltz DA, Goss CH, McKone EF, Singh PK.","mBio. 2021 Dec 21;12(6):e0314821. doi: 10.1128/mbio.03148-21. Epub 2021 Dec 14.","Durfey SL","mBio","2021","2021/12/14","PMC8669489","","10.1128/mbio.03148-21"
"38542363","Functional Consequences of CFTR Interactions in Cystic Fibrosis","Ramananda Y, Naren AP, Arora K.","Int J Mol Sci. 2024 Mar 16;25(6):3384. doi: 10.3390/ijms25063384.","Ramananda Y","Int J Mol Sci","2024","2024/03/28","PMC10970640","","10.3390/ijms25063384"
"33763240","Trainability of Health-Related and Motor Performance Fitness in Adults with Cystic Fibrosis within a 12-Month Partially Supervised Exercise Program","Welsner M, Gruber W, Mellies U, Olivier M, Sutharsan S, Taube C, Dillenhoefer S, Koerner-Rettberg C, Stehling F.","Pulm Med. 2021 Mar 9;2021:5581812. doi: 10.1155/2021/5581812. eCollection 2021.","Welsner M","Pulm Med","2021","2021/03/25","PMC7964122","","10.1155/2021/5581812"
"34556552","Self-management intervention to reduce pulmonary exacerbations by supporting treatment adherence in adults with cystic fibrosis: a randomised controlled trial","Wildman MJ, O'Cathain A, Maguire C, Arden MA, Hutchings M, Bradley J, Walters SJ, Whelan P, Ainsworth J, Buchan I, Mandefield L, Sutton L, Tappenden P, Elliott RA, Hoo ZH, Drabble SJ, Beever D; CFHealthHub Study Team.","Thorax. 2022 May;77(5):461-469. doi: 10.1136/thoraxjnl-2021-217594. Epub 2021 Sep 23.","Wildman MJ","Thorax","2022","2021/09/24","PMC9016257","","10.1136/thoraxjnl-2021-217594"
"33188942","Osteoclastogenesis and sphingosine-1-phosphate secretion from human osteoclast precursor monocytes are modulated by the cystic fibrosis transmembrane conductance regulator","Jourdain ML, Sergheraert J, Braux J, Guillaume C, Gangloff SC, Hubert D, Velard F, Jacquot J.","Biochim Biophys Acta Mol Basis Dis. 2021 Mar 1;1867(3):166010. doi: 10.1016/j.bbadis.2020.166010. Epub 2020 Nov 11.","Jourdain ML","Biochim Biophys Acta Mol Basis Dis","2021","2020/11/14","","","10.1016/j.bbadis.2020.166010"
"32227599","Physical therapies for postural abnormalities in people with cystic fibrosis","Oliveira VH, Mendonça KM, Monteiro KS, Silva IS, Santino TA, Nogueira PAM.","Cochrane Database Syst Rev. 2020 Mar 30;3(3):CD013018. doi: 10.1002/14651858.CD013018.pub2.","Oliveira VH","Cochrane Database Syst Rev","2020","2020/04/01","PMC7104790","","10.1002/14651858.CD013018.pub2"
"35943025","Physical activity and exercise training in cystic fibrosis","Radtke T, Smith S, Nevitt SJ, Hebestreit H, Kriemler S.","Cochrane Database Syst Rev. 2022 Aug 9;8(8):CD002768. doi: 10.1002/14651858.CD002768.pub5.","Radtke T","Cochrane Database Syst Rev","2022","2022/08/09","PMC9361297","","10.1002/14651858.CD002768.pub5"
"34017312","Diabetes and Prediabetes in Children With Cystic Fibrosis: A Systematic Review of the Literature and Recommendations of the Italian Society for Pediatric Endocrinology and Diabetes (ISPED)","Mozzillo E, Franceschi R, Piona C, Passanisi S, Casertano A, Pjetraj D, Maltoni G, Calcaterra V, Cauvin V, Cherubini V, D'Annunzio G, Franzese A, Frongia AP, Lombardo F, Lo Presti D, Matteoli MC, Piccinno E, Predieri B, Rabbone I, Scaramuzza AE, Toni S, Zucchini S, Maffeis C, Schiaffini R.","Front Endocrinol (Lausanne). 2021 Apr 29;12:673539. doi: 10.3389/fendo.2021.673539. eCollection 2021.","Mozzillo E","Front Endocrinol (Lausanne)","2021","2021/05/21","PMC8130616","","10.3389/fendo.2021.673539"
"33715994","Efficacy and safety of inhaled dry-powder mannitol in adults with cystic fibrosis: An international, randomized controlled study","Flume PA, Amelina E, Daines CL, Charlton B, Leadbetter J, Guasconi A, Aitken ML.","J Cyst Fibros. 2021 Nov;20(6):1003-1009. doi: 10.1016/j.jcf.2021.02.011. Epub 2021 Mar 11.","Flume PA","J Cyst Fibros","2021","2021/03/15","","","10.1016/j.jcf.2021.02.011"
"32565113","CFTR modulator therapies - Effect on life expectancy in people with cystic fibrosis","Balfour-Lynn IM, King JA.","Paediatr Respir Rev. 2022 Jun;42:3-8. doi: 10.1016/j.prrv.2020.05.002. Epub 2020 May 26.","Balfour-Lynn IM","Paediatr Respir Rev","2022","2020/06/23","PMC7255286","","10.1016/j.prrv.2020.05.002"
"32168995","Cystic Fibrosis Transmembrane Conductance Regulator Modulator Therapy: A Review for the Otolaryngologist","Lee SE, Farzal Z, Daniels MLA, Thorp BD, Zanation AM, Senior BA, Ebert CS Jr, Kimple AJ.","Am J Rhinol Allergy. 2020 Jul;34(4):573-580. doi: 10.1177/1945892420912368. Epub 2020 Mar 13.","Lee SE","Am J Rhinol Allergy","2020","2020/03/15","PMC7573678","","10.1177/1945892420912368"
